#,month,date,year,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00:00
1,1,1,2018,0,0,0,0,0,0,0,25,88,142,181,197,192,164,122,41,7,0,0,0,0,0,0,0
2,1,1,2018,0,0,0,0,0,0,0,9,68,116,148,160,156,134,99,15,2,0,0,0,0,0,0,0
3,1,1,2018,0,0,0,0,0,0,0,16,20,27,34,37,36,30,23,26,5,0,0,0,0,0,0,0
4,1,1,2018,0,0,0,0,0,0,0,5,10,10,10,10,10,10,10,6,3,0,0,0,0,0,0,0
5,1,1,2018,30,22,21,12,22,16,15,27,55,81,108,122,123,124,117,105,93,80,73,67,60,59,53,38
